client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
1b78f020e6f6c0c828e4a5c3e3c41ec5b1aff707678d5839d3fb6765677cf26b9e3b6955a4678d63c9281719189896c8b13b32941f5a34a663eebd3950ee9469	common_voice_az_37772800.mp3	013a7ddef50e1f40b672df95ea81933be38a3dcc91989ac4113e975af918392f	Salyan rayonunun Sarvan inzibati ərazi vahidində kənd.		2	0					az	
1b78f020e6f6c0c828e4a5c3e3c41ec5b1aff707678d5839d3fb6765677cf26b9e3b6955a4678d63c9281719189896c8b13b32941f5a34a663eebd3950ee9469	common_voice_az_37772801.mp3	020071371584594c1dbb50ef3d402c693edaac4488fca8cacda58254ecbec0d9	Şaxtalı aylarda sahil ərazilər donur.		2	0					az	
e4d14fc9d2534ce687620d788ca13c41014918ec07adef00cd496f25220a3192516bbeb660ca34f88fd9f35f4e5015e869992b6111e2a20bd967b6a11ae9d950	common_voice_az_36559374.mp3	0147fbffd20b3b2a7e467c1d1ffdba2b8842df2a0909bc66fa87ec3d006629e1	Siyasi mövzularda bir neçə kitabın müəllifidir.		2	1	twenties	male_masculine			az	
e4d14fc9d2534ce687620d788ca13c41014918ec07adef00cd496f25220a3192516bbeb660ca34f88fd9f35f4e5015e869992b6111e2a20bd967b6a11ae9d950	common_voice_az_36559378.mp3	013b06d484d4b38edf5fa591dbb46c2b8075c284dad34a5c8b794122b2b14fa7	İon kristallarda meydana gəlir.		2	1	twenties	male_masculine			az	
e4d14fc9d2534ce687620d788ca13c41014918ec07adef00cd496f25220a3192516bbeb660ca34f88fd9f35f4e5015e869992b6111e2a20bd967b6a11ae9d950	common_voice_az_36559405.mp3	006ea91d9517628f0d94ba612439e11541e1a2ae735b473330a7ae840193963d	Göl Balıqçılıq üçün əlverişlidir.		2	0	twenties	male_masculine			az	
e4d14fc9d2534ce687620d788ca13c41014918ec07adef00cd496f25220a3192516bbeb660ca34f88fd9f35f4e5015e869992b6111e2a20bd967b6a11ae9d950	common_voice_az_36559407.mp3	002820d13412b6a284c30dd2283fe1985a6a62dc370687f5bb67e80f4362db91	Şuşada doktor Mirzə Hüseyn bəy kimi tanınırdı.		2	0	twenties	male_masculine			az	
e4d14fc9d2534ce687620d788ca13c41014918ec07adef00cd496f25220a3192516bbeb660ca34f88fd9f35f4e5015e869992b6111e2a20bd967b6a11ae9d950	common_voice_az_36559408.mp3	00a6455f76d27df854fa21bb56bc854749fd63dc4a031aca5ac7a1c7b0fd5980	Bir müddət kikboksinq və futbol ilə məşğul oldu.		2	0	twenties	male_masculine			az	
e4d14fc9d2534ce687620d788ca13c41014918ec07adef00cd496f25220a3192516bbeb660ca34f88fd9f35f4e5015e869992b6111e2a20bd967b6a11ae9d950	common_voice_az_36559409.mp3	00474057266e1e3cf4d16c0e3d0914494720215b7f965cab62d8215c984aef11	Uzun qara geyimləri və quru bir atı vardır.		2	0	twenties	male_masculine			az	
e4d14fc9d2534ce687620d788ca13c41014918ec07adef00cd496f25220a3192516bbeb660ca34f88fd9f35f4e5015e869992b6111e2a20bd967b6a11ae9d950	common_voice_az_36559441.mp3	01a9e00a5d614cc4659de10f98a947588b58669f0b3af596505300d1a450138c	Bütün işlər barışıq hakimi tərəfindən təkbaşına həll edilirdi.		2	0	twenties	male_masculine			az	
e4d14fc9d2534ce687620d788ca13c41014918ec07adef00cd496f25220a3192516bbeb660ca34f88fd9f35f4e5015e869992b6111e2a20bd967b6a11ae9d950	common_voice_az_36559442.mp3	003b6881884aef5b34291a8c6d2eadec1b3cbb376e4064bbae5de10d595c7930	Komanda yoldaşları bunun Oliverin mübarizə aparmaq üsulu olduğunu düşünürlər.		2	0	twenties	male_masculine			az	
e4d14fc9d2534ce687620d788ca13c41014918ec07adef00cd496f25220a3192516bbeb660ca34f88fd9f35f4e5015e869992b6111e2a20bd967b6a11ae9d950	common_voice_az_36559444.mp3	01c73fee18f422839601be6bca670c5b08aa3ada0dfd0f49d9fdae3ba69b1227	Nuri bəy bu ilk cəhdindən böyük qazanc əldə etdi.		2	1	twenties	male_masculine			az	
357e56de4d5a200646248e8cdf7c1e86f75c9a743883d376fdf4e2d51c5606fac8778d34d628d41ee51e2ed23695534af46c737d72bec4ded21a7fff1d6af763	common_voice_az_40474196.mp3	00402016ace6ada8f5b6865a749cf60ee4346bbf0b507e8b4aa86c47bfafff10	Qurdlar camaatının bir tirəsinin adı idi.		2	0					az	
357e56de4d5a200646248e8cdf7c1e86f75c9a743883d376fdf4e2d51c5606fac8778d34d628d41ee51e2ed23695534af46c737d72bec4ded21a7fff1d6af763	common_voice_az_40474199.mp3	0193ce690a20e628b8f67c443b0cb70742ae8c3a0a9a9780e46bf2403c3eec12	Saray kompleksi İran Mədəni İrs Təşkilatı tərəfindən idarə olunur.		2	0					az	
357e56de4d5a200646248e8cdf7c1e86f75c9a743883d376fdf4e2d51c5606fac8778d34d628d41ee51e2ed23695534af46c737d72bec4ded21a7fff1d6af763	common_voice_az_40474200.mp3	020e49f714d68f9cd7272f670a38f7840a994a5ab59193cbb65b01f5fa38f936	Vətən müharibəsi başlayır.		2	0					az	
357e56de4d5a200646248e8cdf7c1e86f75c9a743883d376fdf4e2d51c5606fac8778d34d628d41ee51e2ed23695534af46c737d72bec4ded21a7fff1d6af763	common_voice_az_40474226.mp3	0003d23893db5b35ba9caa22daca9ea40498d66507edb1a93990e87f42db7393	Virus qaraciyərdə və qanda tapılar.		2	0					az	
357e56de4d5a200646248e8cdf7c1e86f75c9a743883d376fdf4e2d51c5606fac8778d34d628d41ee51e2ed23695534af46c737d72bec4ded21a7fff1d6af763	common_voice_az_40474229.mp3	01237c8299c103df608e673321d999345471a7d6b99446e8f8d9ed707a795bd4	Ərazisində çöl bitkiləri üstünlük təşkil edir.		2	0					az	
357e56de4d5a200646248e8cdf7c1e86f75c9a743883d376fdf4e2d51c5606fac8778d34d628d41ee51e2ed23695534af46c737d72bec4ded21a7fff1d6af763	common_voice_az_40474230.mp3	01b587c2b1e6006d0704f3620d47b9476dc875c701609e1e45923971ff5b94e1	Hərbi xidmətini başa vurduqdan sonra Abbasov Mingəçevir şəhərində elektrik quraşdırma idarəsində çalışıb.		2	0					az	
357e56de4d5a200646248e8cdf7c1e86f75c9a743883d376fdf4e2d51c5606fac8778d34d628d41ee51e2ed23695534af46c737d72bec4ded21a7fff1d6af763	common_voice_az_40474243.mp3	00ed53ec46e824ac74015bc1c233f1ab2282c01eebc07de133ab7560cf7e8e80	Günəş Yerə ən yaxın ulduzdur.		2	0					az	
357e56de4d5a200646248e8cdf7c1e86f75c9a743883d376fdf4e2d51c5606fac8778d34d628d41ee51e2ed23695534af46c737d72bec4ded21a7fff1d6af763	common_voice_az_40474245.mp3	002cc991e613a5bbc28f5bdf50a8ce64f77f54ecb4b288583756cbb04faa12fe	Elşən Salayev Vətən Müharibəsində qəhrəmancasına şəhid olmuşdur.		2	0					az	
357e56de4d5a200646248e8cdf7c1e86f75c9a743883d376fdf4e2d51c5606fac8778d34d628d41ee51e2ed23695534af46c737d72bec4ded21a7fff1d6af763	common_voice_az_40474263.mp3	012841d1d370c9308f47679c3aec2d3a805eba1b314849a414e6082d1a57c32a	Quyruğu qısa olur.		2	0					az	
357e56de4d5a200646248e8cdf7c1e86f75c9a743883d376fdf4e2d51c5606fac8778d34d628d41ee51e2ed23695534af46c737d72bec4ded21a7fff1d6af763	common_voice_az_40474264.mp3	009643d3f8e27be0301fd922b00fb697e346990caefe0e853b39e9c41209da63	Mahmud ailənin yeganə oğul övladı olmuşdur.		2	0					az	
357e56de4d5a200646248e8cdf7c1e86f75c9a743883d376fdf4e2d51c5606fac8778d34d628d41ee51e2ed23695534af46c737d72bec4ded21a7fff1d6af763	common_voice_az_40474265.mp3	01e1e6e1de7f157973f7905d1580fab179ad866d76656953befd195f93e495ef	Kənd təsərrüfatı ərazilərinin boz meşə və açıq boz torpaqlar təşkil edir.		2	0					az	
357e56de4d5a200646248e8cdf7c1e86f75c9a743883d376fdf4e2d51c5606fac8778d34d628d41ee51e2ed23695534af46c737d72bec4ded21a7fff1d6af763	common_voice_az_40474266.mp3	002258a393ef7bbe4a876a725d3d2beb7874f615f2f00acd9bb548368b61d385	Bunlara ilk növbədə təbii şəraitdə baş verən proseslər üzərində fasiləsiz müşahidələrin aparılması aiddir.		2	0					az	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_az_43264086.mp3	0022769691bd94b344b1389e2a2141bfb4f3df1d0c97992c2fe86ebd3e68d47b	İndi həmin qədim yolla dəmir yolu xətti çəkilmişdir.		4	0	twenties		çox axıcı səlis danışıq		az	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_az_43264088.mp3	01dc317d4f70291c753eb0c00e9ac6a0a33d62920a151dd9a6664bde779dcb21	Böyük İskəndərin çatdığı ən son bölgə olduğu təxmin edilir.		2	0	twenties		çox axıcı səlis danışıq		az	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_az_43264089.mp3	02b62bfc96a973f679091cd38a595671cb90225abe5051301af8aed5d3178d16	İlk boyu şaxta müşahidə edilir.		4	0	twenties		çox axıcı səlis danışıq		az	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_az_43284794.mp3	01bf429b2b6f60988db48b8eeb9379f9902f7798ac8ec82a9ba821c3dce78ebd	Qalaktika topaları qalaktikalar daxilindəki ulduz quruluşları olan ulduz topaları ilə qarışdırılmamalıdır.		2	0	twenties		çox axıcı səlis danışıq		az	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_az_43284798.mp3	02ffec1312fa20e64aa7d4f5eb48095d27cf59b3ed56d338e77b4ad169b64bfe	Avropanın ticarətlə məşğul olan dairələri Yaxın Şərqdəki mühüm strateji məntəqələri əldə etməkdə maraqlı idilər.		2	0	twenties		çox axıcı səlis danışıq		az	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_az_43284804.mp3	027b56ff59808503e36ead3ad0e21041fed9eb9ac1eacf40435c5ab7169109e1	Bir neçə il sonra ölkəsinə geri dönməsinə icazə verildi.		2	0	twenties		çox axıcı səlis danışıq		az	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_az_43284805.mp3	027d4a9be4dcb2ce4e30a3f2c9dc711a28fcdad4f96e38d097d40897a2493fd0	Kəndin adı onun coğrafi mövqeyini əks etdirir.		2	0	twenties		çox axıcı səlis danışıq		az	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_az_43284806.mp3	02d7abe5cfa6fdec687ebbd1aa17efbd03a206cc0df7b6fddee5cee35d5f0650	London işçi ailəsindən gəlirdi.		2	0	twenties		çox axıcı səlis danışıq		az	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_az_43284808.mp3	006a3c379d672047bf3be9137365e775bcb098b94c4142be3afaf25786c53bcb	Hər ikisi sağda olan alay geri çəkilməyə başladı.		2	0	twenties		çox axıcı səlis danışıq		az	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_az_43284814.mp3	0329f52f3dbac05e48cf4d7961066aeefdd4dd13ef7c4e9cad3e3e6687db0fa0	Öz zəhməti ilə Fransızca öyrəndi.		4	0	twenties		çox axıcı səlis danışıq		az	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_az_43284818.mp3	038a1d67bdb83d25ad3a83c9dee4625a69218a8d860c1ea0b0ff9d8f4e178c63	Atası Qustav oğlunu futbolçu kimi görmək istəyirdi.		2	0	twenties		çox axıcı səlis danışıq		az	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_az_43284832.mp3	027dad93cabc61f13628b232a7bfa8762fa0a22d2947a8636f417c82460162d2	Şəhərin mərkəzi hissəsi Perl çayının sağ sahilində yerləşir.		4	0	twenties		çox axıcı səlis danışıq		az	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_az_43284836.mp3	02bf251fe0b895c63f80d2e3127b92a3e6786c6a82e4302ade6bc5711b234972	Buna görə rayonu bir neçə hissəyə bölmək məcburi olmuşdu.		4	0	twenties		çox axıcı səlis danışıq		az	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_az_43284838.mp3	02ae876ad08910af25d2af688633f5aa3f4a8d243fda5daa33900673c51a3609	Bu teatrın əsas vəzifəsi fəhlələr və kasıblar arasında bolşevik təbliğatı aparmaq olmuşdur.		4	0	twenties		çox axıcı səlis danışıq		az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658771.mp3	001985fe94365301730cfe26f42ea8f6f6b860c4b47cc8362e0b9199919bd1f0	Təlim mərkəzlərindən birinə edilən sirli hücumun ardından iki ən yaxşı döyüşçü tədqiqata başlayır.		2	0					az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658772.mp3	001e178043bbab6ac910b3d26081110a8d8831641368eb18996c573130300341	Orta təhsilini Ağdam rayonunda alıb.		2	0					az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658773.mp3	013647f703a2fa523d058a1f68207b0dd2b170a4a177fdc4f49d2dc28e95fff0	Estetik mənada konkret təbiət gözəllikləri ümumən yenə gözəl bir qadınla birlikdə təqdim edilir.		2	0					az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658774.mp3	0024266ecb0fe42511f63b16ac74c04d1310828a6bd6dbc516316c11183cf184	Strabon özünün məşhur Tarix əsərində də Abxaziya ərazisi və orada yaşayan xalqlar barədə yazmışdı.		2	0					az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658775.mp3	0090ca0038dc4d12b4c6a12f67fbf19396b87818bb116373814de39ad75248a3	Sovet mədəniyyət və incəsənət nümayəndə heyətinin tərkibində Amerika və Afrika ölkələrində olmuşdur.		2	0					az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658842.mp3	011065108477a43911157633be3cf46c29db57bfc82dfd9f852f404718e7ead5	Diplomunu aldığı zaman casusluq vəzifəsinin hissəsi olan bir əmr altında Moskvanı tərk etdi.		2	0	twenties	male_masculine			az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658844.mp3	004d8caf3231ea36a73f80b94cdba7d1c6da4e825d7da47882262cc29e73a394	Alimin rəhbərliyi ilə onlarla elmlər namizədi hazırlanmışdır.		2	0	twenties	male_masculine			az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658847.mp3	0088fe0a39437a25a00c0f38a308c90ce79262e17679a8ea71f840b7eef4956f	Körpünün yerləşdiyi Qarabağ məhəlləsi Zəngəzur mahalından qaçıb bura gələnlərin adı ilə adlanıb.		2	0	twenties	male_masculine			az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658848.mp3	00fcfe0dbe87c219dd480e98cb58200b6d863be8746b5fb5c1922e477d29c1f2	Çimərlik ərazidə Kanadanın ən uzun hovuzu yerləşir.		2	0	twenties	male_masculine			az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658850.mp3	00c3def5bc306e9873f564171cb12a87741639cfcd4693356e9e5a23f9c6db44	Çünki o yoxdur.		2	0	twenties	male_masculine			az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658898.mp3	00f048eae8df02f873f3ba920603f38de94b03eb72f5fbdc365af72c522d0a71	Bəzi televiziya sənədli filmlərinin məsləhətçisi idi.		2	0	twenties	male_masculine			az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658900.mp3	013752014bdbf8bbffe362b526be835e13aeca9ca18338d464a97cc015404d8d	Göldə mülayim iqlim şəraiti hökm sürür.		2	0	twenties	male_masculine			az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658901.mp3	0033ea9b305335a2922a16c739bf5439167d8111e7f74409927927f22918e2a3	Goranboy rayonu Fəxralı kənd tam orta məktəbi şəhid Teymur Sadıqovun adını daşıyır.		2	0	twenties	male_masculine			az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658902.mp3	00f11941c70095c6efb53bc41f78ff0c18e4c2d660895544891b4b3037f6254a	Rəhbərlik öz siyasətində və iqtisadiyyatında dəyişikliklər tələb etdi.		2	0	twenties	male_masculine			az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658903.mp3	00d7dbbf14feb141620434bc8e7223cf791e53bdcad12bf69f1fe8e180f8a868	Sadalanan üsullardan savayı ermənilər Vaşinqtonda təsir qrupları da yaratmağa nail olurlar.		2	1	twenties	male_masculine			az	
